"year","tt","broad_pmtct","value","total_inf","run","inf_total"
1975,"bf","Started ART, dropped out",0,0,"Former VT",0
1976,"perinatal","Maternal seroconversion",4.15101235289552,28.5480271529301,"Updated VT",26.9954844848713
1976,"bf","Maternal seroconversion",20.6253329816497,28.5480271529301,"Updated VT",26.9954844848713
1976,"perinatal","No PVT",2.03188170079439,28.5480271529301,"Updated VT",26.9954844848713
1976,"bf","No PVT",1.73980011759053,28.5480271529301,"Updated VT",26.9954844848713
1976,"perinatal","On ART pre-conception",0,28.5480271529301,"Updated VT",26.9954844848713
1976,"bf","On ART pre-conception",0,28.5480271529301,"Updated VT",26.9954844848713
1976,"perinatal","On ART, dropped out",0,28.5480271529301,"Updated VT",26.9954844848713
1976,"bf","On ART, dropped out",0,28.5480271529301,"Updated VT",26.9954844848713
1976,"perinatal","PVT, non-ART",0,28.5480271529301,"Updated VT",26.9954844848713
1976,"bf","PVT, non-ART",0,28.5480271529301,"Updated VT",26.9954844848713
1976,"perinatal","Started ART during pregnancy",0,28.5480271529301,"Updated VT",26.9954844848713
1976,"bf","Started ART during pregnancy",0,28.5480271529301,"Updated VT",26.9954844848713
1976,"perinatal","Started ART, dropped out",0,28.5480271529301,"Updated VT",26.9954844848713
1976,"bf","Started ART, dropped out",0,28.5480271529301,"Updated VT",26.9954844848713
1976,"perinatal","Maternal seroconversion",4.14599553008434,26.9954840383368,"Former VT",26.9954844848713
1976,"bf","Maternal seroconversion",19.6117976064459,26.9954840383368,"Former VT",26.9954844848713
1976,"perinatal","No PVT",1.95447650989519,26.9954840383368,"Former VT",26.9954844848713
1976,"bf","No PVT",1.28321439191141,26.9954840383368,"Former VT",26.9954844848713
1976,"perinatal","On ART pre-conception",0,26.9954840383368,"Former VT",26.9954844848713
1976,"bf","On ART pre-conception",0,26.9954840383368,"Former VT",26.9954844848713
1976,"perinatal","On ART, dropped out",0,26.9954840383368,"Former VT",26.9954844848713
1976,"bf","On ART, dropped out",0,26.9954840383368,"Former VT",26.9954844848713
1976,"perinatal","PVT, non-ART",0,26.9954840383368,"Former VT",26.9954844848713
1976,"bf","PVT, non-ART",0,26.9954840383368,"Former VT",26.9954844848713
1976,"perinatal","Started ART during pregnancy",0,26.9954840383368,"Former VT",26.9954844848713
1976,"bf","Started ART during pregnancy",0,26.9954840383368,"Former VT",26.9954844848713
1976,"perinatal","Started ART, dropped out",0,26.9954840383368,"Former VT",26.9954844848713
1976,"bf","Started ART, dropped out",0,26.9954840383368,"Former VT",26.9954844848713
1977,"perinatal","Maternal seroconversion",3.29376715441312,30.1491712090183,"Updated VT",27.9340641870078
1977,"bf","Maternal seroconversion",16.3658978938965,30.1491712090183,"Updated VT",27.9340641870078
1977,"perinatal","No PVT",5.70200557689691,30.1491712090183,"Updated VT",27.9340641870078
1977,"bf","No PVT",4.78750058381172,30.1491712090183,"Updated VT",27.9340641870078
1977,"perinatal","On ART pre-conception",0,30.1491712090183,"Updated VT",27.9340641870078
1977,"bf","On ART pre-conception",0,30.1491712090183,"Updated VT",27.9340641870078
1977,"perinatal","On ART, dropped out",0,30.1491712090183,"Updated VT",27.9340641870078
1977,"bf","On ART, dropped out",0,30.1491712090183,"Updated VT",27.9340641870078
1977,"perinatal","PVT, non-ART",0,30.1491712090183,"Updated VT",27.9340641870078
1977,"bf","PVT, non-ART",0,30.1491712090183,"Updated VT",27.9340641870078
1977,"perinatal","Started ART during pregnancy",0,30.1491712090183,"Updated VT",27.9340641870078
1977,"bf","Started ART during pregnancy",0,30.1491712090183,"Updated VT",27.9340641870078
1977,"perinatal","Started ART, dropped out",0,30.1491712090183,"Updated VT",27.9340641870078
1977,"bf","Started ART, dropped out",0,30.1491712090183,"Updated VT",27.9340641870078
1977,"perinatal","Maternal seroconversion",3.28978637941411,27.9468166656422,"Former VT",27.9340641870078
1977,"bf","Maternal seroconversion",15.5616725038291,27.9468166656422,"Former VT",27.9340641870078
1977,"perinatal","No PVT",5.53062590045763,27.9468166656422,"Former VT",27.9340641870078
1977,"bf","No PVT",3.56473188194127,27.9468166656422,"Former VT",27.9340641870078
1977,"perinatal","On ART pre-conception",0,27.9468166656422,"Former VT",27.9340641870078
1977,"bf","On ART pre-conception",0,27.9468166656422,"Former VT",27.9340641870078
1977,"perinatal","On ART, dropped out",0,27.9468166656422,"Former VT",27.9340641870078
1977,"bf","On ART, dropped out",0,27.9468166656422,"Former VT",27.9340641870078
1977,"perinatal","PVT, non-ART",0,27.9468166656422,"Former VT",27.9340641870078
1977,"bf","PVT, non-ART",0,27.9468166656422,"Former VT",27.9340641870078
1977,"perinatal","Started ART during pregnancy",0,27.9468166656422,"Former VT",27.9340641870078
1977,"bf","Started ART during pregnancy",0,27.9468166656422,"Former VT",27.9340641870078
1977,"perinatal","Started ART, dropped out",0,27.9468166656422,"Former VT",27.9340641870078
1977,"bf","Started ART, dropped out",0,27.9468166656422,"Former VT",27.9340641870078
1978,"perinatal","Maternal seroconversion",5.97802053128377,54.4034757301585,"Updated VT",50.4990166458963
1978,"bf","Maternal seroconversion",29.7032756221165,54.4034757301585,"Updated VT",50.4990166458963
1978,"perinatal","No PVT",10.2266403883338,54.4034757301585,"Updated VT",50.4990166458963
1978,"bf","No PVT",8.49553918842447,54.4034757301585,"Updated VT",50.4990166458963
1978,"perinatal","On ART pre-conception",0,54.4034757301585,"Updated VT",50.4990166458963
1978,"bf","On ART pre-conception",0,54.4034757301585,"Updated VT",50.4990166458963
1978,"perinatal","On ART, dropped out",0,54.4034757301585,"Updated VT",50.4990166458963
1978,"bf","On ART, dropped out",0,54.4034757301585,"Updated VT",50.4990166458963
1978,"perinatal","PVT, non-ART",0,54.4034757301585,"Updated VT",50.4990166458963
1978,"bf","PVT, non-ART",0,54.4034757301585,"Updated VT",50.4990166458963
1978,"perinatal","Started ART during pregnancy",0,54.4034757301585,"Updated VT",50.4990166458963
1978,"bf","Started ART during pregnancy",0,54.4034757301585,"Updated VT",50.4990166458963
1978,"perinatal","Started ART, dropped out",0,54.4034757301585,"Updated VT",50.4990166458963
1978,"bf","Started ART, dropped out",0,54.4034757301585,"Updated VT",50.4990166458963
1978,"perinatal","Maternal seroconversion",5.97079562631665,50.53375351716,"Former VT",50.4990166458963
1978,"bf","Maternal seroconversion",28.2436472791837,50.53375351716,"Former VT",50.4990166458963
1978,"perinatal","No PVT",9.96253543910411,50.53375351716,"Former VT",50.4990166458963
1978,"bf","No PVT",6.35677517255553,50.53375351716,"Former VT",50.4990166458963
1978,"perinatal","On ART pre-conception",0,50.53375351716,"Former VT",50.4990166458963
1978,"bf","On ART pre-conception",0,50.53375351716,"Former VT",50.4990166458963
1978,"perinatal","On ART, dropped out",0,50.53375351716,"Former VT",50.4990166458963
1978,"bf","On ART, dropped out",0,50.53375351716,"Former VT",50.4990166458963
1978,"perinatal","PVT, non-ART",0,50.53375351716,"Former VT",50.4990166458963
1978,"bf","PVT, non-ART",0,50.53375351716,"Former VT",50.4990166458963
1978,"perinatal","Started ART during pregnancy",0,50.53375351716,"Former VT",50.4990166458963
1978,"bf","Started ART during pregnancy",0,50.53375351716,"Former VT",50.4990166458963
1978,"perinatal","Started ART, dropped out",0,50.53375351716,"Former VT",50.4990166458963
1978,"bf","Started ART, dropped out",0,50.53375351716,"Former VT",50.4990166458963
1979,"perinatal","Maternal seroconversion",10.9018792431303,98.9330587426712,"Updated VT",91.9248232190735
1979,"bf","Maternal seroconversion",54.1686871537377,98.9330587426712,"Updated VT",91.9248232190735
1979,"perinatal","No PVT",18.5418020062739,98.9330587426712,"Updated VT",91.9248232190735
1979,"bf","No PVT",15.3206903395293,98.9330587426712,"Updated VT",91.9248232190735
1979,"perinatal","On ART pre-conception",0,98.9330587426712,"Updated VT",91.9248232190735
1979,"bf","On ART pre-conception",0,98.9330587426712,"Updated VT",91.9248232190735
1979,"perinatal","On ART, dropped out",0,98.9330587426712,"Updated VT",91.9248232190735
1979,"bf","On ART, dropped out",0,98.9330587426712,"Updated VT",91.9248232190735
1979,"perinatal","PVT, non-ART",0,98.9330587426712,"Updated VT",91.9248232190735
1979,"bf","PVT, non-ART",0,98.9330587426712,"Updated VT",91.9248232190735
1979,"perinatal","Started ART during pregnancy",0,98.9330587426712,"Updated VT",91.9248232190735
1979,"bf","Started ART during pregnancy",0,98.9330587426712,"Updated VT",91.9248232190735
1979,"perinatal","Started ART, dropped out",0,98.9330587426712,"Updated VT",91.9248232190735
1979,"bf","Started ART, dropped out",0,98.9330587426712,"Updated VT",91.9248232190735
1979,"perinatal","Maternal seroconversion",10.8887034701328,91.9876425922763,"Former VT",91.9248232190735
1979,"bf","Maternal seroconversion",51.5068207631439,91.9876425922763,"Former VT",91.9248232190735
1979,"perinatal","No PVT",18.1015351975174,91.9876425922763,"Former VT",91.9248232190735
1979,"bf","No PVT",11.4905831614822,91.9876425922763,"Former VT",91.9248232190735
1979,"perinatal","On ART pre-conception",0,91.9876425922763,"Former VT",91.9248232190735
1979,"bf","On ART pre-conception",0,91.9876425922763,"Former VT",91.9248232190735
1979,"perinatal","On ART, dropped out",0,91.9876425922763,"Former VT",91.9248232190735
1979,"bf","On ART, dropped out",0,91.9876425922763,"Former VT",91.9248232190735
1979,"perinatal","PVT, non-ART",0,91.9876425922763,"Former VT",91.9248232190735
1979,"bf","PVT, non-ART",0,91.9876425922763,"Former VT",91.9248232190735
1979,"perinatal","Started ART during pregnancy",0,91.9876425922763,"Former VT",91.9248232190735
1979,"bf","Started ART during pregnancy",0,91.9876425922763,"Former VT",91.9248232190735
1979,"perinatal","Started ART, dropped out",0,91.9876425922763,"Former VT",91.9248232190735
1979,"bf","Started ART, dropped out",0,91.9876425922763,"Former VT",91.9248232190735
1980,"perinatal","Maternal seroconversion",18.3293762874092,169.016767316682,"Updated VT",156.880912044096
1980,"bf","Maternal seroconversion",91.0740458312686,169.016767316682,"Updated VT",156.880912044096
1980,"perinatal","No PVT",32.6986891397003,169.016767316682,"Updated VT",156.880912044096
1980,"bf","No PVT",26.9146560583042,169.016767316682,"Updated VT",156.880912044096
1980,"perinatal","On ART pre-conception",0,169.016767316682,"Updated VT",156.880912044096
1980,"bf","On ART pre-conception",0,169.016767316682,"Updated VT",156.880912044096
1980,"perinatal","On ART, dropped out",0,169.016767316682,"Updated VT",156.880912044096
1980,"bf","On ART, dropped out",0,169.016767316682,"Updated VT",156.880912044096
1980,"perinatal","PVT, non-ART",0,169.016767316682,"Updated VT",156.880912044096
1980,"bf","PVT, non-ART",0,169.016767316682,"Updated VT",156.880912044096
1980,"perinatal","Started ART during pregnancy",0,169.016767316682,"Updated VT",156.880912044096
1980,"bf","Started ART during pregnancy",0,169.016767316682,"Updated VT",156.880912044096
1980,"perinatal","Started ART, dropped out",0,169.016767316682,"Updated VT",156.880912044096
1980,"bf","Started ART, dropped out",0,169.016767316682,"Updated VT",156.880912044096
1980,"perinatal","Maternal seroconversion",18.3072238038086,157.095563696048,"Former VT",156.880912044096
1980,"bf","Maternal seroconversion",86.5986384623285,157.095563696048,"Former VT",156.880912044096
1980,"perinatal","No PVT",31.9704088376888,157.095563696048,"Former VT",156.880912044096
1980,"bf","No PVT",20.2192925922223,157.095563696048,"Former VT",156.880912044096
1980,"perinatal","On ART pre-conception",0,157.095563696048,"Former VT",156.880912044096
1980,"bf","On ART pre-conception",0,157.095563696048,"Former VT",156.880912044096
1980,"perinatal","On ART, dropped out",0,157.095563696048,"Former VT",156.880912044096
1980,"bf","On ART, dropped out",0,157.095563696048,"Former VT",156.880912044096
1980,"perinatal","PVT, non-ART",0,157.095563696048,"Former VT",156.880912044096
1980,"bf","PVT, non-ART",0,157.095563696048,"Former VT",156.880912044096
1980,"perinatal","Started ART during pregnancy",0,157.095563696048,"Former VT",156.880912044096
1980,"bf","Started ART during pregnancy",0,157.095563696048,"Former VT",156.880912044096
1980,"perinatal","Started ART, dropped out",0,157.095563696048,"Former VT",156.880912044096
1980,"bf","Started ART, dropped out",0,157.095563696048,"Former VT",156.880912044096
1981,"perinatal","Maternal seroconversion",31.6795874713462,292.789458628902,"Updated VT",271.70017056446
1981,"bf","Maternal seroconversion",157.407876626056,292.789458628902,"Updated VT",271.70017056446
1981,"perinatal","No PVT",56.9391539616686,292.789458628902,"Updated VT",271.70017056446
1981,"bf","No PVT",46.7628405698318,292.789458628902,"Updated VT",271.70017056446
1981,"perinatal","On ART pre-conception",0,292.789458628902,"Updated VT",271.70017056446
1981,"bf","On ART pre-conception",0,292.789458628902,"Updated VT",271.70017056446
1981,"perinatal","On ART, dropped out",0,292.789458628902,"Updated VT",271.70017056446
1981,"bf","On ART, dropped out",0,292.789458628902,"Updated VT",271.70017056446
1981,"perinatal","PVT, non-ART",0,292.789458628902,"Updated VT",271.70017056446
1981,"bf","PVT, non-ART",0,292.789458628902,"Updated VT",271.70017056446
1981,"perinatal","Started ART during pregnancy",0,292.789458628902,"Updated VT",271.70017056446
1981,"bf","Started ART during pregnancy",0,292.789458628902,"Updated VT",271.70017056446
1981,"perinatal","Started ART, dropped out",0,292.789458628902,"Updated VT",271.70017056446
1981,"bf","Started ART, dropped out",0,292.789458628902,"Updated VT",271.70017056446
1981,"perinatal","Maternal seroconversion",31.6413002142716,272.195615824692,"Former VT",271.70017056446
1981,"bf","Maternal seroconversion",149.672803866835,272.195615824692,"Former VT",271.70017056446
1981,"perinatal","No PVT",55.7190268730985,272.195615824692,"Former VT",271.70017056446
1981,"bf","No PVT",35.1624848704865,272.195615824692,"Former VT",271.70017056446
1981,"perinatal","On ART pre-conception",0,272.195615824692,"Former VT",271.70017056446
1981,"bf","On ART pre-conception",0,272.195615824692,"Former VT",271.70017056446
1981,"perinatal","On ART, dropped out",0,272.195615824692,"Former VT",271.70017056446
1981,"bf","On ART, dropped out",0,272.195615824692,"Former VT",271.70017056446
1981,"perinatal","PVT, non-ART",0,272.195615824692,"Former VT",271.70017056446
1981,"bf","PVT, non-ART",0,272.195615824692,"Former VT",271.70017056446
1981,"perinatal","Started ART during pregnancy",0,272.195615824692,"Former VT",271.70017056446
1981,"bf","Started ART during pregnancy",0,272.195615824692,"Former VT",271.70017056446
1981,"perinatal","Started ART, dropped out",0,272.195615824692,"Former VT",271.70017056446
1981,"bf","Started ART, dropped out",0,272.195615824692,"Former VT",271.70017056446
1982,"perinatal","Maternal seroconversion",49.8213526470936,471.653553076026,"Updated VT",437.299564151301
1982,"bf","Maternal seroconversion",247.549730182256,471.653553076026,"Updated VT",437.299564151301
1982,"perinatal","No PVT",95.8189323014101,471.653553076026,"Updated VT",437.299564151301
1982,"bf","No PVT",78.4635379452663,471.653553076026,"Updated VT",437.299564151301
1982,"perinatal","On ART pre-conception",0,471.653553076026,"Updated VT",437.299564151301
1982,"bf","On ART pre-conception",0,471.653553076026,"Updated VT",437.299564151301
1982,"perinatal","On ART, dropped out",0,471.653553076026,"Updated VT",437.299564151301
1982,"bf","On ART, dropped out",0,471.653553076026,"Updated VT",437.299564151301
1982,"perinatal","PVT, non-ART",0,471.653553076026,"Updated VT",437.299564151301
1982,"bf","PVT, non-ART",0,471.653553076026,"Updated VT",437.299564151301
1982,"perinatal","Started ART during pregnancy",0,471.653553076026,"Updated VT",437.299564151301
1982,"bf","Started ART during pregnancy",0,471.653553076026,"Updated VT",437.299564151301
1982,"perinatal","Started ART, dropped out",0,471.653553076026,"Updated VT",437.299564151301
1982,"bf","Started ART, dropped out",0,471.653553076026,"Updated VT",437.299564151301
1982,"perinatal","Maternal seroconversion",49.7611396491078,438.093334711048,"Former VT",437.299564151301
1982,"bf","Maternal seroconversion",235.385058276833,438.093334711048,"Former VT",437.299564151301
1982,"perinatal","No PVT",93.8731324020885,438.093334711048,"Former VT",437.299564151301
1982,"bf","No PVT",59.0740043830179,438.093334711048,"Former VT",437.299564151301
1982,"perinatal","On ART pre-conception",0,438.093334711048,"Former VT",437.299564151301
1982,"bf","On ART pre-conception",0,438.093334711048,"Former VT",437.299564151301
1982,"perinatal","On ART, dropped out",0,438.093334711048,"Former VT",437.299564151301
1982,"bf","On ART, dropped out",0,438.093334711048,"Former VT",437.299564151301
1982,"perinatal","PVT, non-ART",0,438.093334711048,"Former VT",437.299564151301
1982,"bf","PVT, non-ART",0,438.093334711048,"Former VT",437.299564151301
1982,"perinatal","Started ART during pregnancy",0,438.093334711048,"Former VT",437.299564151301
1982,"bf","Started ART during pregnancy",0,438.093334711048,"Former VT",437.299564151301
1982,"perinatal","Started ART, dropped out",0,438.093334711048,"Former VT",437.299564151301
1982,"bf","Started ART, dropped out",0,438.093334711048,"Former VT",437.299564151301
1983,"perinatal","Maternal seroconversion",77.2768752591429,743.271725549676,"Updated VT",688.72022005262
1983,"bf","Maternal seroconversion",383.969294355252,743.271725549676,"Updated VT",688.72022005262
1983,"perinatal","No PVT",155.256791706806,743.271725549676,"Updated VT",688.72022005262
1983,"bf","No PVT",126.768764228475,743.271725549676,"Updated VT",688.72022005262
1983,"perinatal","On ART pre-conception",0,743.271725549676,"Updated VT",688.72022005262
1983,"bf","On ART pre-conception",0,743.271725549676,"Updated VT",688.72022005262
1983,"perinatal","On ART, dropped out",0,743.271725549676,"Updated VT",688.72022005262
1983,"bf","On ART, dropped out",0,743.271725549676,"Updated VT",688.72022005262
1983,"perinatal","PVT, non-ART",0,743.271725549676,"Updated VT",688.72022005262
1983,"bf","PVT, non-ART",0,743.271725549676,"Updated VT",688.72022005262
1983,"perinatal","Started ART during pregnancy",0,743.271725549676,"Updated VT",688.72022005262
1983,"bf","Started ART during pregnancy",0,743.271725549676,"Updated VT",688.72022005262
1983,"perinatal","Started ART, dropped out",0,743.271725549676,"Updated VT",688.72022005262
1983,"bf","Started ART, dropped out",0,743.271725549676,"Updated VT",688.72022005262
1983,"perinatal","Maternal seroconversion",77.1834801165566,690.120977623495,"Former VT",688.72022005262
1983,"bf","Maternal seroconversion",365.100921991649,690.120977623495,"Former VT",688.72022005262
