"year","tt","broad_pmtct","value","total_inf","run","inf_total"
1975,"bf","Started ART, dropped out",0,0,"Former VT",0
1976,"perinatal","Maternal seroconversion",2.77197122637241,19.0225777687566,"Updated VT",17.869606158003
1976,"bf","Maternal seroconversion",12.210096571414,19.0225777687566,"Updated VT",17.869606158003
1976,"perinatal","No PVT",2.28948038604463,19.0225777687566,"Updated VT",17.869606158003
1976,"bf","No PVT",1.7510295849255,19.0225777687566,"Updated VT",17.869606158003
1976,"perinatal","On ART pre-conception",0,19.0225777687566,"Updated VT",17.869606158003
1976,"bf","On ART pre-conception",0,19.0225777687566,"Updated VT",17.869606158003
1976,"perinatal","On ART, dropped out",0,19.0225777687566,"Updated VT",17.869606158003
1976,"bf","On ART, dropped out",0,19.0225777687566,"Updated VT",17.869606158003
1976,"perinatal","PVT, non-ART",0,19.0225777687566,"Updated VT",17.869606158003
1976,"bf","PVT, non-ART",0,19.0225777687566,"Updated VT",17.869606158003
1976,"perinatal","Started ART during pregnancy",0,19.0225777687566,"Updated VT",17.869606158003
1976,"bf","Started ART during pregnancy",0,19.0225777687566,"Updated VT",17.869606158003
1976,"perinatal","Started ART, dropped out",0,19.0225777687566,"Updated VT",17.869606158003
1976,"bf","Started ART, dropped out",0,19.0225777687566,"Updated VT",17.869606158003
1976,"perinatal","Maternal seroconversion",2.76862108252842,17.8696058258315,"Former VT",17.869606158003
1976,"bf","Maternal seroconversion",11.6100885705351,17.8696058258315,"Former VT",17.869606158003
1976,"perinatal","No PVT",2.20327663448059,17.8696058258315,"Former VT",17.869606158003
1976,"bf","No PVT",1.28761953828747,17.8696058258315,"Former VT",17.869606158003
1976,"perinatal","On ART pre-conception",0,17.8696058258315,"Former VT",17.869606158003
1976,"bf","On ART pre-conception",0,17.8696058258315,"Former VT",17.869606158003
1976,"perinatal","On ART, dropped out",0,17.8696058258315,"Former VT",17.869606158003
1976,"bf","On ART, dropped out",0,17.8696058258315,"Former VT",17.869606158003
1976,"perinatal","PVT, non-ART",0,17.8696058258315,"Former VT",17.869606158003
1976,"bf","PVT, non-ART",0,17.8696058258315,"Former VT",17.869606158003
1976,"perinatal","Started ART during pregnancy",0,17.8696058258315,"Former VT",17.869606158003
1976,"bf","Started ART during pregnancy",0,17.8696058258315,"Former VT",17.869606158003
1976,"perinatal","Started ART, dropped out",0,17.8696058258315,"Former VT",17.869606158003
1976,"bf","Started ART, dropped out",0,17.8696058258315,"Former VT",17.869606158003
1977,"perinatal","Maternal seroconversion",2.25487514577238,23.5292980459483,"Updated VT",21.5899068796578
1977,"bf","Maternal seroconversion",9.93236979677911,23.5292980459483,"Updated VT",21.5899068796578
1977,"perinatal","No PVT",6.48126625844084,23.5292980459483,"Updated VT",21.5899068796578
1977,"bf","No PVT",4.86078684495597,23.5292980459483,"Updated VT",21.5899068796578
1977,"perinatal","On ART pre-conception",0,23.5292980459483,"Updated VT",21.5899068796578
1977,"bf","On ART pre-conception",0,23.5292980459483,"Updated VT",21.5899068796578
1977,"perinatal","On ART, dropped out",0,23.5292980459483,"Updated VT",21.5899068796578
1977,"bf","On ART, dropped out",0,23.5292980459483,"Updated VT",21.5899068796578
1977,"perinatal","PVT, non-ART",0,23.5292980459483,"Updated VT",21.5899068796578
1977,"bf","PVT, non-ART",0,23.5292980459483,"Updated VT",21.5899068796578
1977,"perinatal","Started ART during pregnancy",0,23.5292980459483,"Updated VT",21.5899068796578
1977,"bf","Started ART during pregnancy",0,23.5292980459483,"Updated VT",21.5899068796578
1977,"perinatal","Started ART, dropped out",0,23.5292980459483,"Updated VT",21.5899068796578
1977,"bf","Started ART, dropped out",0,23.5292980459483,"Updated VT",21.5899068796578
1977,"perinatal","Maternal seroconversion",2.2521499529505,21.5945837806423,"Former VT",21.5899068796578
1977,"bf","Maternal seroconversion",9.44429000880199,21.5945837806423,"Former VT",21.5899068796578
1977,"perinatal","No PVT",6.28939770014168,21.5945837806423,"Former VT",21.5899068796578
1977,"bf","No PVT",3.60874611874817,21.5945837806423,"Former VT",21.5899068796578
1977,"perinatal","On ART pre-conception",0,21.5945837806423,"Former VT",21.5899068796578
1977,"bf","On ART pre-conception",0,21.5945837806423,"Former VT",21.5899068796578
1977,"perinatal","On ART, dropped out",0,21.5945837806423,"Former VT",21.5899068796578
1977,"bf","On ART, dropped out",0,21.5945837806423,"Former VT",21.5899068796578
1977,"perinatal","PVT, non-ART",0,21.5945837806423,"Former VT",21.5899068796578
1977,"bf","PVT, non-ART",0,21.5945837806423,"Former VT",21.5899068796578
1977,"perinatal","Started ART during pregnancy",0,21.5945837806423,"Former VT",21.5899068796578
1977,"bf","Started ART during pregnancy",0,21.5945837806423,"Former VT",21.5899068796578
1977,"perinatal","Started ART, dropped out",0,21.5945837806423,"Former VT",21.5899068796578
1977,"bf","Started ART, dropped out",0,21.5945837806423,"Former VT",21.5899068796578
1978,"perinatal","Maternal seroconversion",4.56413357715967,45.6433704695381,"Updated VT",42.0353971423568
1978,"bf","Maternal seroconversion",20.1042893994549,45.6433704695381,"Updated VT",42.0353971423568
1978,"perinatal","No PVT",12.0332996514071,45.6433704695381,"Updated VT",42.0353971423568
1978,"bf","No PVT",8.94164784151635,45.6433704695381,"Updated VT",42.0353971423568
1978,"perinatal","On ART pre-conception",0,45.6433704695381,"Updated VT",42.0353971423568
1978,"bf","On ART pre-conception",0,45.6433704695381,"Updated VT",42.0353971423568
1978,"perinatal","On ART, dropped out",0,45.6433704695381,"Updated VT",42.0353971423568
1978,"bf","On ART, dropped out",0,45.6433704695381,"Updated VT",42.0353971423568
1978,"perinatal","PVT, non-ART",0,45.6433704695381,"Updated VT",42.0353971423568
1978,"bf","PVT, non-ART",0,45.6433704695381,"Updated VT",42.0353971423568
1978,"perinatal","Started ART during pregnancy",0,45.6433704695381,"Updated VT",42.0353971423568
1978,"bf","Started ART during pregnancy",0,45.6433704695381,"Updated VT",42.0353971423568
1978,"perinatal","Started ART, dropped out",0,45.6433704695381,"Updated VT",42.0353971423568
1978,"bf","Started ART, dropped out",0,45.6433704695381,"Updated VT",42.0353971423568
1978,"perinatal","Maternal seroconversion",4.55861746506543,42.0632598619369,"Former VT",42.0353971423568
1978,"bf","Maternal seroconversion",19.1163582704007,42.0632598619369,"Former VT",42.0353971423568
1978,"perinatal","No PVT",11.7213429193887,42.0632598619369,"Former VT",42.0353971423568
1978,"bf","No PVT",6.66694120708212,42.0632598619369,"Former VT",42.0353971423568
1978,"perinatal","On ART pre-conception",0,42.0632598619369,"Former VT",42.0353971423568
1978,"bf","On ART pre-conception",0,42.0632598619369,"Former VT",42.0353971423568
1978,"perinatal","On ART, dropped out",0,42.0632598619369,"Former VT",42.0353971423568
1978,"bf","On ART, dropped out",0,42.0632598619369,"Former VT",42.0353971423568
1978,"perinatal","PVT, non-ART",0,42.0632598619369,"Former VT",42.0353971423568
1978,"bf","PVT, non-ART",0,42.0632598619369,"Former VT",42.0353971423568
1978,"perinatal","Started ART during pregnancy",0,42.0632598619369,"Former VT",42.0353971423568
1978,"bf","Started ART during pregnancy",0,42.0632598619369,"Former VT",42.0353971423568
1978,"perinatal","Started ART, dropped out",0,42.0632598619369,"Former VT",42.0353971423568
1978,"bf","Started ART, dropped out",0,42.0632598619369,"Former VT",42.0353971423568
1979,"perinatal","Maternal seroconversion",8.91984806464388,88.1863219424987,"Updated VT",81.327546707679
1979,"bf","Maternal seroconversion",39.2905255420606,88.1863219424987,"Updated VT",81.327546707679
1979,"perinatal","No PVT",22.9732421464049,88.1863219424987,"Updated VT",81.327546707679
1979,"bf","No PVT",17.0027061893893,88.1863219424987,"Updated VT",81.327546707679
1979,"perinatal","On ART pre-conception",0,88.1863219424987,"Updated VT",81.327546707679
1979,"bf","On ART pre-conception",0,88.1863219424987,"Updated VT",81.327546707679
1979,"perinatal","On ART, dropped out",0,88.1863219424987,"Updated VT",81.327546707679
1979,"bf","On ART, dropped out",0,88.1863219424987,"Updated VT",81.327546707679
1979,"perinatal","PVT, non-ART",0,88.1863219424987,"Updated VT",81.327546707679
1979,"bf","PVT, non-ART",0,88.1863219424987,"Updated VT",81.327546707679
1979,"perinatal","Started ART during pregnancy",0,88.1863219424987,"Updated VT",81.327546707679
1979,"bf","Started ART during pregnancy",0,88.1863219424987,"Updated VT",81.327546707679
1979,"perinatal","Started ART, dropped out",0,88.1863219424987,"Updated VT",81.327546707679
1979,"bf","Started ART, dropped out",0,88.1863219424987,"Updated VT",81.327546707679
1979,"perinatal","Maternal seroconversion",8.90906773121228,81.3815252380666,"Former VT",81.327546707679
1979,"bf","Maternal seroconversion",37.3597767108706,81.3815252380666,"Former VT",81.327546707679
1979,"perinatal","No PVT",22.4132799844371,81.3815252380666,"Former VT",81.327546707679
1979,"bf","No PVT",12.6994008115466,81.3815252380666,"Former VT",81.327546707679
1979,"perinatal","On ART pre-conception",0,81.3815252380666,"Former VT",81.327546707679
1979,"bf","On ART pre-conception",0,81.3815252380666,"Former VT",81.327546707679
1979,"perinatal","On ART, dropped out",0,81.3815252380666,"Former VT",81.327546707679
1979,"bf","On ART, dropped out",0,81.3815252380666,"Former VT",81.327546707679
1979,"perinatal","PVT, non-ART",0,81.3815252380666,"Former VT",81.327546707679
1979,"bf","PVT, non-ART",0,81.3815252380666,"Former VT",81.327546707679
1979,"perinatal","Started ART during pregnancy",0,81.3815252380666,"Former VT",81.327546707679
1979,"bf","Started ART during pregnancy",0,81.3815252380666,"Former VT",81.327546707679
1979,"perinatal","Started ART, dropped out",0,81.3815252380666,"Former VT",81.327546707679
1979,"bf","Started ART, dropped out",0,81.3815252380666,"Former VT",81.327546707679
1980,"perinatal","Maternal seroconversion",16.5356041987822,164.842623547607,"Updated VT",152.030497381867
1980,"bf","Maternal seroconversion",72.8367315695524,164.842623547607,"Updated VT",152.030497381867
1980,"perinatal","No PVT",43.4131211555169,164.842623547607,"Updated VT",152.030497381867
1980,"bf","No PVT",32.0571666237557,164.842623547607,"Updated VT",152.030497381867
1980,"perinatal","On ART pre-conception",0,164.842623547607,"Updated VT",152.030497381867
1980,"bf","On ART pre-conception",0,164.842623547607,"Updated VT",152.030497381867
1980,"perinatal","On ART, dropped out",0,164.842623547607,"Updated VT",152.030497381867
1980,"bf","On ART, dropped out",0,164.842623547607,"Updated VT",152.030497381867
1980,"perinatal","PVT, non-ART",0,164.842623547607,"Updated VT",152.030497381867
1980,"bf","PVT, non-ART",0,164.842623547607,"Updated VT",152.030497381867
1980,"perinatal","Started ART during pregnancy",0,164.842623547607,"Updated VT",152.030497381867
1980,"bf","Started ART during pregnancy",0,164.842623547607,"Updated VT",152.030497381867
1980,"perinatal","Started ART, dropped out",0,164.842623547607,"Updated VT",152.030497381867
1980,"bf","Started ART, dropped out",0,164.842623547607,"Updated VT",152.030497381867
1980,"perinatal","Maternal seroconversion",16.5156196289259,152.132656293414,"Former VT",152.030497381867
1980,"bf","Maternal seroconversion",69.2575115818974,152.132656293414,"Former VT",152.030497381867
1980,"perinatal","No PVT",42.3928383152511,152.132656293414,"Former VT",152.030497381867
1980,"bf","No PVT",23.9666867673397,152.132656293414,"Former VT",152.030497381867
1980,"perinatal","On ART pre-conception",0,152.132656293414,"Former VT",152.030497381867
1980,"bf","On ART pre-conception",0,152.132656293414,"Former VT",152.030497381867
1980,"perinatal","On ART, dropped out",0,152.132656293414,"Former VT",152.030497381867
1980,"bf","On ART, dropped out",0,152.132656293414,"Former VT",152.030497381867
1980,"perinatal","PVT, non-ART",0,152.132656293414,"Former VT",152.030497381867
1980,"bf","PVT, non-ART",0,152.132656293414,"Former VT",152.030497381867
1980,"perinatal","Started ART during pregnancy",0,152.132656293414,"Former VT",152.030497381867
1980,"bf","Started ART during pregnancy",0,152.132656293414,"Former VT",152.030497381867
1980,"perinatal","Started ART, dropped out",0,152.132656293414,"Former VT",152.030497381867
1980,"bf","Started ART, dropped out",0,152.132656293414,"Former VT",152.030497381867
1981,"perinatal","Maternal seroconversion",30.2248717930059,303.783502643667,"Updated VT",280.338348881724
1981,"bf","Maternal seroconversion",133.135798791884,303.783502643667,"Updated VT",280.338348881724
1981,"perinatal","No PVT",80.8271412269163,303.783502643667,"Updated VT",280.338348881724
1981,"bf","No PVT",59.5956908318607,303.783502643667,"Updated VT",280.338348881724
1981,"perinatal","On ART pre-conception",0,303.783502643667,"Updated VT",280.338348881724
1981,"bf","On ART pre-conception",0,303.783502643667,"Updated VT",280.338348881724
1981,"perinatal","On ART, dropped out",0,303.783502643667,"Updated VT",280.338348881724
1981,"bf","On ART, dropped out",0,303.783502643667,"Updated VT",280.338348881724
1981,"perinatal","PVT, non-ART",0,303.783502643667,"Updated VT",280.338348881724
1981,"bf","PVT, non-ART",0,303.783502643667,"Updated VT",280.338348881724
1981,"perinatal","Started ART during pregnancy",0,303.783502643667,"Updated VT",280.338348881724
1981,"bf","Started ART during pregnancy",0,303.783502643667,"Updated VT",280.338348881724
1981,"perinatal","Started ART, dropped out",0,303.783502643667,"Updated VT",280.338348881724
1981,"bf","Started ART, dropped out",0,303.783502643667,"Updated VT",280.338348881724
1981,"perinatal","Maternal seroconversion",30.188342673508,280.338019912702,"Former VT",280.338348881724
1981,"bf","Maternal seroconversion",126.593463601386,280.338019912702,"Former VT",280.338348881724
1981,"perinatal","No PVT",78.9733587495734,280.338019912702,"Former VT",280.338348881724
1981,"bf","No PVT",44.5828548882345,280.338019912702,"Former VT",280.338348881724
1981,"perinatal","On ART pre-conception",0,280.338019912702,"Former VT",280.338348881724
1981,"bf","On ART pre-conception",0,280.338019912702,"Former VT",280.338348881724
1981,"perinatal","On ART, dropped out",0,280.338019912702,"Former VT",280.338348881724
1981,"bf","On ART, dropped out",0,280.338019912702,"Former VT",280.338348881724
1981,"perinatal","PVT, non-ART",0,280.338019912702,"Former VT",280.338348881724
1981,"bf","PVT, non-ART",0,280.338019912702,"Former VT",280.338348881724
1981,"perinatal","Started ART during pregnancy",0,280.338019912702,"Former VT",280.338348881724
1981,"bf","Started ART during pregnancy",0,280.338019912702,"Former VT",280.338348881724
1981,"perinatal","Started ART, dropped out",0,280.338019912702,"Former VT",280.338348881724
1981,"bf","Started ART, dropped out",0,280.338019912702,"Former VT",280.338348881724
1982,"perinatal","Maternal seroconversion",51.7741468583823,533.869075832924,"Updated VT",492.526240412247
1982,"bf","Maternal seroconversion",228.056960703274,533.869075832924,"Updated VT",492.526240412247
1982,"perinatal","No PVT",146.35244498247,533.869075832924,"Updated VT",492.526240412247
1982,"bf","No PVT",107.685523288797,533.869075832924,"Updated VT",492.526240412247
1982,"perinatal","On ART pre-conception",0,533.869075832924,"Updated VT",492.526240412247
1982,"bf","On ART pre-conception",0,533.869075832924,"Updated VT",492.526240412247
1982,"perinatal","On ART, dropped out",0,533.869075832924,"Updated VT",492.526240412247
1982,"bf","On ART, dropped out",0,533.869075832924,"Updated VT",492.526240412247
1982,"perinatal","PVT, non-ART",0,533.869075832924,"Updated VT",492.526240412247
1982,"bf","PVT, non-ART",0,533.869075832924,"Updated VT",492.526240412247
1982,"perinatal","Started ART during pregnancy",0,533.869075832924,"Updated VT",492.526240412247
1982,"bf","Started ART during pregnancy",0,533.869075832924,"Updated VT",492.526240412247
1982,"perinatal","Started ART, dropped out",0,533.869075832924,"Updated VT",492.526240412247
1982,"bf","Started ART, dropped out",0,533.869075832924,"Updated VT",492.526240412247
1982,"perinatal","Maternal seroconversion",51.7115737559903,492.306671116488,"Former VT",492.526240412247
1982,"bf","Maternal seroconversion",216.850169644925,492.306671116488,"Former VT",492.526240412247
1982,"perinatal","No PVT",143.113081099716,492.306671116488,"Former VT",492.526240412247
1982,"bf","No PVT",80.6318466158563,492.306671116488,"Former VT",492.526240412247
1982,"perinatal","On ART pre-conception",0,492.306671116488,"Former VT",492.526240412247
1982,"bf","On ART pre-conception",0,492.306671116488,"Former VT",492.526240412247
1982,"perinatal","On ART, dropped out",0,492.306671116488,"Former VT",492.526240412247
1982,"bf","On ART, dropped out",0,492.306671116488,"Former VT",492.526240412247
1982,"perinatal","PVT, non-ART",0,492.306671116488,"Former VT",492.526240412247
1982,"bf","PVT, non-ART",0,492.306671116488,"Former VT",492.526240412247
1982,"perinatal","Started ART during pregnancy",0,492.306671116488,"Former VT",492.526240412247
1982,"bf","Started ART during pregnancy",0,492.306671116488,"Former VT",492.526240412247
1982,"perinatal","Started ART, dropped out",0,492.306671116488,"Former VT",492.526240412247
1982,"bf","Started ART, dropped out",0,492.306671116488,"Former VT",492.526240412247
1983,"perinatal","Maternal seroconversion",85.4747321552415,905.650724522803,"Updated VT",834.606807937924
1983,"bf","Maternal seroconversion",376.502729935276,905.650724522803,"Updated VT",834.606807937924
1983,"perinatal","No PVT",255.872161664989,905.650724522803,"Updated VT",834.606807937924
1983,"bf","No PVT",187.801100767297,905.650724522803,"Updated VT",834.606807937924
1983,"perinatal","On ART pre-conception",0,905.650724522803,"Updated VT",834.606807937924
1983,"bf","On ART pre-conception",0,905.650724522803,"Updated VT",834.606807937924
1983,"perinatal","On ART, dropped out",0,905.650724522803,"Updated VT",834.606807937924
1983,"bf","On ART, dropped out",0,905.650724522803,"Updated VT",834.606807937924
1983,"perinatal","PVT, non-ART",0,905.650724522803,"Updated VT",834.606807937924
1983,"bf","PVT, non-ART",0,905.650724522803,"Updated VT",834.606807937924
1983,"perinatal","Started ART during pregnancy",0,905.650724522803,"Updated VT",834.606807937924
1983,"bf","Started ART during pregnancy",0,905.650724522803,"Updated VT",834.606807937924
1983,"perinatal","Started ART, dropped out",0,905.650724522803,"Updated VT",834.606807937924
1983,"bf","Started ART, dropped out",0,905.650724522803,"Updated VT",834.606807937924
1983,"perinatal","Maternal seroconversion",85.371429261971,834.603724654909,"Former VT",834.606807937924
1983,"bf","Maternal seroconversion",358.001266904851,834.603724654909,"Former VT",834.606807937924
1983,"perinatal","No PVT",250.455287591412,834.603724654909,"Former VT",834.606807937924
